customer_id,latitude,longitude,volume,hub_id,distance_km,weighted_distance
C02409,12.9945917,77.6669317,6,1,4.440111368898821,26.640668213392924
C02410,12.8414259,77.6766054,1,4,6.153100186631536,6.153100186631536
C02411,12.9669535,77.5869415,6,5,4.735333451398981,28.412000708393887
C02412,13.0184625,77.5661136,10,5,2.247102250545125,22.471022505451252
C02413,12.974592,77.606737,2,1,2.470081487268417,4.940162974536834
C02414,13.0835674,77.6436087,2,2,6.160273143207757,12.320546286415514
C02415,12.9543375,77.5755417,7,8,4.089203624861277,28.624425374028938
C02416,12.9296555,77.5147243,4,3,2.363270735304412,9.453082941217648
C02417,12.9612967,77.6372407,5,1,2.281159737466044,11.40579868733022
C02418,13.0002804,77.6174439,4,1,2.5445769566807392,10.178307826722957
C02419,13.0151559,77.5704223,4,5,2.150423264567165,8.60169305826866
C02420,12.9163051,77.6145829,1,8,3.275558883756186,3.275558883756186
C02421,13.071541,77.609455,7,2,2.5759131633437296,18.03139214340611
C02422,12.9739299,77.6123078,8,1,1.9155815463400026,15.32465237072002
C02423,12.9295732,77.631965,3,4,4.9089344991144594,14.72680349734338
C02424,12.9853927,77.5383552,3,5,2.7026117016973643,8.107835105092093
C02425,12.9677866,77.6002508,1,1,3.3854788034244048,3.3854788034244048
C02426,12.9720369,77.6496184,5,1,2.4350904742994453,12.175452371497226
C02427,13.0039541,77.5047509,5,5,5.871863066202418,29.35931533101209
C02428,12.9498917,77.7005393,3,7,3.013186367942908,9.039559103828724
C02429,12.972369,77.5366352,7,5,3.840598823600502,26.884191765203514
C02430,12.9725416,77.6507552,3,1,2.53104612184537,7.59313836553611
C02431,12.9933949,77.587827,5,5,3.2379140922417773,16.189570461208888
C02432,13.0187658,77.5690741,2,5,2.411346784191085,4.82269356838217
C02433,12.9721688,77.6806504,3,7,4.774255901603965,14.322767704811895
C02434,12.925489,77.6050963,3,8,2.368406561784855,7.105219685354564
C02435,12.9240684,77.6493802,4,4,3.461681394612243,13.846725578448972
C02436,12.8872642,77.7396485,3,7,8.72332340932041,26.16997022796123
C02437,12.9954523,77.6138486,3,1,2.3433887150456627,7.030166145136988
C02438,12.9064358,77.6978363,6,4,4.367641651878144,26.205849911268864
C02439,12.9580735,77.7008861,2,7,2.602373279441204,5.204746558882408
C02440,12.9476314,77.5814638,1,8,3.2463698904656666,3.2463698904656666
C02441,12.9979904,77.6178888,11,1,2.3007088423530915,25.307797265884005
C02442,12.9541209,77.5686792,9,8,4.305299335470942,38.74769401923848
C02443,12.9519885,77.5191101,1,3,3.6174503145822636,3.6174503145822636
C02444,13.0234782,77.5643228,5,5,2.721908356461291,13.609541782306456
C02445,13.1028251,77.5972583,2,2,2.8473617065403527,5.694723413080705
C02446,12.9931929,77.66213,4,1,3.8982918814195853,15.593167525678341
C02447,12.9879645,77.7450803,4,7,3.463889986260363,13.855559945041453
C02448,12.9363517,77.7504623,3,7,4.246951282343808,12.740853847031424
C02449,12.9729752,77.6074708,2,1,2.4452133691500113,4.890426738300023
C02450,12.9734388,77.6174109,2,1,1.4401219531904268,2.8802439063808536
C02451,12.9162428,77.592424,2,8,0.8949476097849935,1.789895219569987
C02452,12.9057779,77.6221591,2,4,4.248163681424632,8.496327362849264
C02453,12.9144825,77.6491563,3,4,2.4897562080861966,7.469268624258589
C02454,13.064936,77.6407188,2,2,6.035820653262073,12.071641306524146
C02455,12.9828955,77.6083839,5,1,2.2339245984663894,11.169622992331947
C02456,12.9600764,77.7253044,9,7,0.5160029983231101,4.644026984907991
C02457,12.9702811,77.6097137,2,1,2.3399488927309062,4.6798977854618125
C02458,12.8444618,77.5838699,4,8,8.190804396446582,32.76321758578633
C02459,13.0701337,77.6329103,5,2,5.078798108656034,25.39399054328017
C02460,12.942727,77.6222852,5,1,4.202677093220558,21.01338546610279
C02461,13.0113519,77.6317639,4,1,3.4685741402716346,13.874296561086538
C02462,12.9756229,77.5729254,6,5,3.0655021704939966,18.39301302296398
C02463,12.9193402,77.5926135,5,8,0.8867952003697086,4.433976001848543
C02464,12.9282475,77.6914779,1,4,5.104726373421395,5.104726373421395
C02465,12.9696235,77.654847,6,1,3.061508632580388,18.369051795482328
C02466,12.9624977,77.5335463,6,5,4.9222478274820265,29.53348696489216
C02467,12.8835569,77.5829075,2,8,3.8668276603376084,7.733655320675217
C02468,13.0009024,77.5715721,3,5,1.4098780810352163,4.229634243105648
C02469,12.9967174,77.6960727,5,7,4.673045778085552,23.36522889042776
C02470,12.9552984,77.5171196,3,3,3.700761063280329,11.102283189840987
C02471,13.1947477,77.7077647,7,6,4.077614614009242,28.543302298064695
C02472,13.0618055,77.6331852,17,2,5.364837059704208,91.20223001497155
C02473,12.913025,77.513696,2,3,3.043472525178536,6.086945050357072
C02474,12.9496896,77.6265998,1,1,3.3807573294536186,3.3807573294536186
C02475,13.0488198,77.6457641,4,2,7.204735454005043,28.81894181602017
C02476,12.8832508,77.5830061,6,8,3.9002184810244414,23.401310886146646
C02477,13.0122346,77.6256728,3,1,3.5669329286627076,10.700798785988123
C02478,12.9637962,77.6036581,9,1,3.2730109232615106,29.457098309353594
C02479,12.9787241,77.6440375,1,1,1.664827298165588,1.664827298165588
C02480,12.8558367,77.5695069,5,8,7.119941152137235,35.59970576068618
C02481,13.0263997,77.5458384,2,5,3.2843441541115816,6.568688308223163
C02482,12.9199955,77.5139433,11,3,2.608140492250235,28.689545414752583
C02483,12.9096977,77.5806118,13,8,1.0571710071316607,13.743223092711588
C02484,12.9695875,77.6063601,2,1,2.6996523287990253,5.399304657598051
C02485,12.9390091,77.5755401,2,8,2.474303894628306,4.948607789256612
C02486,12.8998099,77.5972501,6,8,2.485465882129737,14.912795292778421
C02487,12.9589965,77.5097599,3,3,3.531426791113927,10.594280373341782
C02488,12.9764149,77.4825255,3,3,5.087723188883905,15.263169566651715
C02489,12.9667597,77.6205357,3,1,1.7316025311037841,5.194807593311353
C02490,13.0592427,77.5903262,1,2,2.2317423067038327,2.2317423067038327
C02491,12.8615644,77.5296769,3,8,8.665653009172477,25.99695902751743
C02492,12.9782881,77.6335861,2,1,0.56206739982864,1.12413479965728
C02493,12.9961953,77.5715924,2,5,1.451344588844502,2.902689177689004
C02494,12.947312,77.6216728,9,1,3.7164985126444003,33.4484866137996
C02495,12.9707621,77.6415506,1,1,1.7337665307349124,1.7337665307349124
C02496,12.8939687,77.5818067,6,8,2.726154033709205,16.35692420225523
C02497,12.9730647,77.6053532,3,1,2.6607206018143685,7.982161805443106
C02498,12.9133918,77.6033387,3,8,2.121343487641011,6.364030462923033
C02499,13.0048108,77.6601929,6,1,4.368462672784482,26.210776036706896
C02500,12.9077384,77.5993882,4,8,2.0054850139187685,8.021940055675074
C02501,12.9268186,77.69495,5,7,5.22863593275038,26.143179663751898
C02502,12.9858822,77.6687616,7,1,4.3873321714570865,30.711325200199607
C02503,13.0437035,77.6051561,3,2,4.388913448705532,13.166740346116596
C02504,12.9754164,77.6665016,2,1,4.129497153025384,8.258994306050768
C02505,12.989193,77.5744736,2,5,2.0625826354714167,4.1251652709428335
C02506,13.0185344,77.5988368,2,5,4.842123931490522,9.684247862981044
C02507,13.1012708,77.5769276,26,2,2.683181550080447,69.76272030209162
C02508,12.9137929,77.6095504,8,8,2.7689780557606802,22.151824446085442
C02509,13.0245541,77.6559134,1,1,5.730270762965484,5.730270762965484
C02510,12.9077495,77.6492278,1,4,1.8512172068629076,1.8512172068629076
C02511,12.9389789,77.6097002,5,8,3.5567344209232292,17.783672104616144
C02512,12.9655798,77.5845651,5,5,4.69313521240586,23.4656760620293
C02513,12.9348864,77.5818097,5,8,1.8420892655116996,9.210446327558499
C02514,12.9715215,77.7057003,3,7,2.1248906034212443,6.374671810263733
C02515,12.9255829,77.6762661,3,4,3.8989718851776995,11.696915655533099
C02516,12.8014838,77.5775481,4,8,12.969803847834186,51.87921539133674
C02517,12.9429859,77.747218,4,7,3.4765779606381773,13.906311842552709
C02518,12.9878131,77.7323245,1,7,2.733065092597688,2.733065092597688
C02519,12.8936429,77.6574086,3,4,0.2457712989810306,0.7373138969430918
C02520,13.0201633,77.6565925,2,1,5.360454151331381,10.720908302662762
C02521,12.9531222,77.6044492,4,1,3.9909429607308224,15.96377184292329
C02522,12.9275846,77.5803735,27,8,1.105300407338323,29.843110998134723
C02523,13.030883,77.5774794,4,5,4.027681659332977,16.110726637331908
C02524,13.0467933,77.5951892,3,2,3.6889191919479813,11.066757575843944
C02525,12.9276081,77.620616,6,8,4.0506832573134695,24.304099543880817
C02526,12.9756614,77.5357586,5,5,3.627139975406751,18.135699877033755
C02527,13.0551582,77.6004529,4,2,3.0287635333172784,12.115054133269114
C02528,12.9898097,77.5950218,5,1,3.8164039134067074,19.082019567033537
C02529,12.9756803,77.5973941,14,1,3.4421447998107273,48.19002719735018
C02530,12.9769937,77.6319211,2,1,0.4893147129696102,0.9786294259392204
C02531,12.9365501,77.6150659,5,8,3.8767652571296285,19.38382628564814
C02532,12.9795429,77.6795549,2,7,5.096105037424533,10.192210074849067
C02533,12.9357187,77.5345513,5,3,4.528562694399258,22.64281347199629
C02534,12.9030993,77.4285758,2,3,7.679140976424641,15.358281952849282
C02535,13.1312245,77.4196234,2,2,19.05451136575772,38.10902273151544
C02536,13.0371439,77.4612522,3,5,11.362439975791613,34.087319927374836
C02537,12.8562795,77.6637352,7,4,4.247208477644739,29.730459343513175
C02538,13.0408775,77.5183749,6,5,6.330093812628217,37.9805628757693
C02539,12.9169667,77.5984499,1,8,1.5240366139942045,1.5240366139942045
C02540,12.9089453,77.6239038,3,4,4.189183272368972,12.567549817106915
C02541,12.9667841,77.5833158,2,5,4.505234182982241,9.010468365964481
C02542,12.8739338,77.6257894,1,4,4.309228685881976,4.309228685881976
C02543,13.0951352,77.5956765,3,2,2.0042141141523175,6.012642342456953
C02544,12.8490031,77.6924747,3,4,6.171464331625896,18.51439299487769
C02545,13.0480673,77.5001764,18,5,8.316273966538908,149.69293139770036
C02546,12.8813047,77.4643502,4,3,6.381984470326544,25.527937881306176
C02547,13.0392606,77.6296949,1,2,6.3983095561585195,6.3983095561585195
C02548,12.9593539,77.5350094,2,5,5.13433718888128,10.26867437776256
C02549,12.967247,77.5356517,7,5,4.359114504059556,30.51380152841689
C02550,12.9795969,77.6416948,14,1,1.4043023871886384,19.66023342064094
C02551,13.068572,77.5783554,1,2,1.5009073015624195,1.5009073015624195
C02552,12.9146892,77.67611,1,4,2.876759026694702,2.876759026694702
C02553,12.9712776,77.6078832,12,1,2.4714591417534106,29.65750970104093
C02554,12.970236,77.609898,4,1,2.32463172301633,9.29852689206532
C02555,13.0954273,77.5780297,2,2,2.0497114729356287,4.099422945871257
C02556,12.9600367,77.6452495,5,1,2.8566376645210996,14.283188322605497
C02557,12.8774654,77.5464993,1,8,6.132769483575248,6.132769483575248
C02558,13.0604602,77.4065323,3,3,17.074210478770873,51.22263143631262
C02559,13.0667102,77.6094998,4,2,2.800877243353058,11.203508973412232
C02560,12.9797337,77.6360856,6,1,0.795376998338548,4.772261990031288
C02561,12.9758228,77.7266535,2,7,1.2837536026546652,2.5675072053093304
C02562,12.9810654,77.6368225,4,1,0.8797792915694008,3.5191171662776033
C02563,12.9004794,77.6311836,2,4,3.150153582147413,6.300307164294826
C02564,12.9500344,77.5965335,4,8,3.731968635787678,14.927874543150711
C02565,12.9424364,77.7475507,2,7,3.544657806110933,7.089315612221866
C02566,13.0571759,77.5887121,2,2,2.438411346825947,4.876822693651894
C02567,12.9270721,77.694891,2,7,5.2101245139281795,10.420249027856359
C02568,12.8132888,77.7110736,5,4,10.583925031948953,52.91962515974476
C02569,12.9819768,77.5108275,6,5,5.5434090496304345,33.26045429778261
C02570,12.9445394,77.6803282,3,7,5.2262839674840915,15.678851902452275
C02571,12.9589828,77.6552673,3,1,3.710491822678172,11.131475468034516
C02572,12.9916942,77.5457901,1,5,1.643920812624411,1.643920812624411
C02573,12.9801857,77.641008,3,1,1.3283820526287327,3.9851461578861977
C02574,13.0188057,77.5326332,3,5,3.5405547268188053,10.621664180456417
C02575,12.9742648,77.5353873,21,5,3.768119608170749,79.13051177158573
C02576,12.9244488,77.6740858,2,4,3.6806176010176275,7.361235202035255
C02577,12.8644392,77.5557411,9,8,6.745406615514289,60.708659539628606
C02578,12.9756434,77.5361674,7,5,3.5983364599511125,25.188355219657787
C02579,12.925977,77.5504903,4,8,3.7850791968603024,15.14031678744121
C02580,13.0632698,77.5912514,11,2,1.8159582237664638,19.975540461431102
C02581,12.9654906,77.6417307,4,1,2.148198642114361,8.592794568457444
C02582,12.9190996,77.6711806,4,4,3.0105151451327874,12.04206058053115
C02583,12.9187187,77.6491667,3,4,2.915268557713136,8.745805673139408
C02584,13.0381551,77.6658727,8,1,7.578998382886251,60.63198706309001
C02585,12.9244632,77.5535296,7,8,3.427515999393679,23.99261199575575
C02586,12.945944,77.567404,2,8,3.564111841107385,7.12822368221477
C02587,12.8604005,77.6049532,1,8,6.799421094201742,6.799421094201742
C02588,13.0138976,77.4903067,3,5,7.587648883320541,22.762946649961624
C02589,12.8989213,77.5817155,2,8,2.1832297620262913,4.3664595240525825
C02590,13.0116768,77.5553506,3,5,1.3923878867414412,4.177163660224323
C02591,13.0076434,77.5779662,8,5,2.280235468760871,18.241883750086966
C02592,12.9567822,77.6554181,2,1,3.8811781051439302,7.7623562102878605
C02593,12.9281691,77.671773,3,4,3.9652439386547065,11.895731815964119
C02594,12.9809376,77.6405126,3,1,1.2775298638097974,3.832589591429392
C02595,13.1141369,77.7819989,6,6,11.928148811887443,71.56889287132466
C02596,12.9784558,77.5871479,1,5,3.873180351741356,3.873180351741356
C02597,12.8827544,77.6503642,2,4,1.6306252812074589,3.2612505624149177
C02598,12.916454,77.6523184,4,4,2.561289402276336,10.245157609105345
C02599,13.0621296,77.5738356,8,2,2.3649098549087713,18.91927883927017
C02600,12.9396498,77.5967825,2,8,2.6988651271305892,5.3977302542611785
C02601,12.9716349,77.6470757,1,1,2.19963249258036,2.19963249258036
C02602,12.9215104,77.4832503,5,3,1.5443174884360087,7.721587442180043
C02603,12.9035518,77.6274068,2,4,3.6315318951166513,7.263063790233303
C02604,12.9720721,77.6801874,1,7,4.821876091156069,4.821876091156069
C02605,12.8617386,77.787446,2,7,13.307897736946869,26.615795473893737
C02606,13.0265791,77.543985,3,5,3.392019337241866,10.176058011725598
C02607,12.8625267,77.6598533,2,4,3.53115902437414,7.06231804874828
C02608,13.0083884,77.5712882,1,5,1.6857847818309843,1.6857847818309843
C02609,12.9723163,77.6516977,6,1,2.6358539345496297,15.815123607297778
C02610,12.853228,77.6653506,8,4,4.603999158165763,36.831993265326105
C02611,12.9914911,77.5711143,5,5,1.6180984362256818,8.09049218112841
C02612,13.0240517,77.5479481,1,5,2.9535094537743336,2.9535094537743336
C02613,12.9070854,77.5460136,3,8,4.364001276905162,13.092003830715486
C02614,12.8105131,77.4163524,3,3,15.781493714268063,47.344481142804185
C02615,13.0079864,77.6832947,5,7,6.526588093237098,32.63294046618549
C02616,13.0182036,77.6718331,5,1,6.2920729272207,31.460364636103503
C02617,12.9308439,77.6226408,2,8,4.362891611056916,8.725783222113831
C02618,12.959328,77.5217815,4,3,4.3741729054163025,17.49669162166521
C02619,12.918589,77.6705844,5,4,2.932221049307839,14.661105246539194
C02620,12.9464444,77.5712393,9,8,3.4162666643881545,30.74639997949339
C02621,12.8960498,77.5701194,5,8,2.930537767524063,14.652688837620316
C02622,12.8456009,77.6626619,6,4,5.4153708297864505,32.4922249787187
C02623,13.0526675,77.5125518,4,5,7.723043328815327,30.892173315261306
C02624,12.9514792,77.6215009,9,1,3.2710823529208652,29.439741176287786
C02625,12.9752286,77.6409331,4,1,1.428490043927597,5.713960175710388
C02626,12.9356526,77.5345329,2,3,4.525848763121271,9.051697526242542
C02627,13.0174207,77.5916073,9,5,4.088291134483424,36.79462021035082
C02628,13.0976624,77.584437,5,2,2.0692129395463406,10.346064697731702
C02629,13.0017229,77.6184011,2,1,2.6395205196112794,5.279041039222559
C02630,12.9915044,77.5999408,2,1,3.3724527967921376,6.744905593584275
C02631,12.9080953,77.6014897,4,8,2.1725229522027325,8.69009180881093
C02632,13.1012792,77.4806781,5,2,11.795682420196542,58.97841210098271
C02633,12.9333646,77.6230728,4,8,4.50206372452268,18.00825489809072
C02634,12.993974,77.6076991,4,1,2.751827184267491,11.007308737069964
C02635,12.9598893,77.5337545,11,5,5.153239315633108,56.68563247196419
C02636,12.8130615,77.5118664,7,3,13.281281381928212,92.96896967349748
C02637,12.9820349,77.7087096,4,7,2.546091933337132,10.184367733348529
C02638,13.0959233,77.5781351,6,2,2.092870314638383,12.557221887830298
C02639,12.9661899,77.7178216,2,7,0.687994406898087,1.375988813796174
C02640,13.020601,77.6431301,4,1,4.740747993082018,18.962991972328073
C02641,13.0044523,77.5670004,12,5,1.0570290711559696,12.684348853871635
C02642,13.0152397,77.5061205,3,5,5.962003727097023,17.886011181291067
C02643,12.9389288,77.5525844,2,8,4.140241032692964,8.280482065385929
C02644,12.9724976,77.648926,2,1,2.3464865103711254,4.692973020742251
C02645,13.0002178,77.6182102,2,1,2.4992775131429665,4.998555026285933
C02646,12.9861643,77.5491935,2,5,1.8006908036037048,3.6013816072074096
C02647,13.0300838,77.5593527,3,5,3.383611210477885,10.150833631433656
C02648,13.1049101,77.7711674,1,6,11.47143981679063,11.47143981679063
C02649,12.9700781,77.576315,3,5,3.781090796806314,11.343272390418942
C02650,12.9483368,77.4765944,6,3,2.5717251000965944,15.430350600579565
C02651,13.1037756,77.5751479,2,2,3.0157736296237503,6.031547259247501
C02652,12.9824429,77.7164745,10,7,2.1410457132648975,21.410457132648975
C02653,12.9053183,77.5627502,5,8,2.7731299954175315,13.865649977087656
C02654,12.9402358,77.6248865,7,1,4.4391144876825654,31.073801413777957
C02655,13.0479383,77.5001342,2,5,8.310556438319347,16.621112876638694
C02656,12.9663379,77.4878099,6,3,3.884289401506646,23.305736409039877
C02657,12.9674327,77.5994195,2,1,3.4838601243487863,6.967720248697573
C02658,12.9314594,77.7457273,6,7,4.360292076999983,26.161752461999896
C02659,12.8615328,77.7323149,4,4,8.703633256362359,34.814533025449435
C02660,12.9725024,77.6508886,5,1,2.5461471238506106,12.730735619253053
C02661,12.9719428,77.6399329,1,1,1.5148464567257667,1.5148464567257667
C02662,12.9739042,77.5475916,2,5,3.0798314929135993,6.1596629858271985
C02663,13.0267368,77.5871118,5,5,4.3140594338745055,21.570297169372527
C02664,12.9708581,77.7150522,2,7,1.1910636788571267,2.3821273577142534
C02665,12.9591633,77.7181758,5,7,0.8628288147117861,4.31414407355893
C02666,12.9745863,77.6097853,1,1,2.1513780739603265,2.1513780739603265
C02667,13.0695841,77.6518339,6,2,7.112655089179654,42.675930535077924
C02668,12.9250317,77.6021947,1,8,2.0549732926916615,2.0549732926916615
C02669,13.1105278,77.5799898,5,2,3.5570173748943743,17.785086874471872
C02670,13.063622,77.5909427,5,2,1.7699101343748327,8.849550671874164
C02671,13.1906528,77.4326879,2,2,20.800227051298222,41.600454102596444
C02672,12.8729362,77.6181679,5,4,5.082623380867791,25.413116904338956
C02673,12.9723046,77.6067225,4,1,2.5465466941675974,10.18618677667039
C02674,13.1169891,77.607992,2,2,4.767711686103244,9.535423372206488
C02675,12.837131,77.6786401,2,4,6.673396669474204,13.346793338948409
C02676,13.0750937,77.6032902,1,2,1.821616248785763,1.821616248785763
C02677,12.9379241,77.5802177,4,8,2.2046010727248664,8.818404290899466
C02678,12.9751975,77.7180037,1,7,1.344061443063546,1.344061443063546
C02679,12.9444068,77.5709394,4,8,3.227842995637273,12.911371982549092
C02680,12.9850165,77.6953259,3,7,3.8449662500807418,11.534898750242226
C02681,12.9907644,77.5568951,5,5,0.988295218483812,4.94147609241906
C02682,13.0012957,77.5711363,3,5,1.368420172666571,4.105260517999713
C02683,12.974437,77.596864,3,1,3.5212331367955163,10.56369941038655
C02684,12.9233888,77.5512272,6,8,3.653422828709947,21.920536972259683
C02685,13.0023294,77.5719173,4,5,1.4721934272216604,5.888773708886641
C02686,12.92953,77.757352,4,7,5.309478133209956,21.237912532839825
C02687,12.830073,77.668726,5,4,7.193322906348629,35.96661453174315
C02688,13.0090125,77.5633382,1,5,1.1666786003987872,1.1666786003987872
C02689,12.9793561,77.5105425,6,3,5.614299516241141,33.68579709744685
C02690,12.8714146,77.5426769,5,8,6.909061381684199,34.545306908421
C02691,12.825249,77.5147326,2,3,12.00730484519805,24.0146096903961
C02692,12.9769785,77.5788979,3,5,3.3247737907146817,9.974321372144045
C02693,12.9720397,77.6527345,3,1,2.7522309277113086,8.256692783133925
C02694,12.9672705,77.7163733,3,7,0.8744729836134776,2.6234189508404326
C02695,12.9572019,77.7001875,4,7,2.7027951221564805,10.811180488625922
C02696,13.083068,77.608309,9,2,2.350755473333685,21.156799260003165
C02697,13.0491451,77.593229,7,2,3.3881462408946192,23.717023686262333
C02698,12.9833046,77.7519667,1,7,3.6853348821703644,3.6853348821703644
C02699,13.0686568,77.5582571,5,2,3.3298676854920095,16.649338427460048
C02700,12.9062374,77.5762286,8,8,1.6232590202264565,12.986072161811652
C02701,12.9993286,77.5408919,4,5,1.9287010334248447,7.714804133699379
C02702,13.0525485,77.6462442,7,2,7.069239231836123,49.484674622852864
C02703,12.9707396,77.6070806,14,1,2.5751657342463887,36.05232027944944
C02704,12.9665388,77.7141281,7,7,1.0870663569822094,7.609464498875466
C02705,12.9306252,77.6924075,4,7,5.080379411607489,20.321517646429957
C02706,12.9285248,77.5829378,7,8,1.1274323008066185,7.8920261056463294
C02707,12.9586998,77.7211629,4,7,0.7127966596452957,2.851186638581183
C02708,13.0031805,77.572704,3,5,1.577277669771873,4.7318330093156185
C02709,13.0263622,77.5930491,3,5,4.7706117820036065,14.31183534601082
C02710,12.990176,77.6866131,10,7,4.9466473790059515,49.46647379005952
C02711,13.0266333,77.77023,2,7,8.515975504027304,17.03195100805461
C02712,12.9167204,77.5864519,10,8,0.286267868391216,2.8626786839121596
C02713,12.8745875,77.5414755,5,8,6.738144540652777,33.69072270326389
C02714,12.9803053,77.5753071,1,5,2.7912345783280754,2.7912345783280754
C02715,12.9820581,77.6396986,4,1,1.2047707109277492,4.819082843710997
C02716,12.9362976,77.6213531,1,8,4.46274115611394,4.46274115611394
C02717,12.978669,77.6440415,5,1,1.6658513261295904,8.329256630647953
C02718,12.9566279,77.6427434,6,1,3.0139998799797953,18.08399927987877
C02719,12.9439846,77.7468939,2,7,3.3755683602719424,6.751136720543885
C02720,12.9688819,77.6730004,4,1,4.961167759925329,19.844671039701318
C02721,13.0710481,77.6207888,13,2,3.772473444127141,49.04215477365283
C02722,13.0108103,77.555314,2,5,1.301058277132975,2.60211655426595
C02723,12.9972616,77.5647203,2,5,0.7038988154382516,1.4077976308765032
C02724,13.0209486,77.5294031,9,5,3.963319809208747,35.66987828287872
C02725,12.9630707,77.4538515,13,3,5.497630512884371,71.46919666749683
C02726,13.1275119,77.5888999,3,2,5.358237596489526,16.074712789468578
C02727,12.9735807,77.5794876,7,5,3.6548899800755064,25.584229860528545
C02728,12.9544918,77.6490249,8,1,3.5924668186675786,28.73973454934063
C02729,12.9815089,77.7209919,2,7,1.9056219214095724,3.811243842819145
C02730,13.029482,77.630649,2,1,5.464093179166115,10.92818635833223
C02731,13.1466529,77.4174183,8,2,19.859665677176753,158.87732541741403
C02732,12.9010779,77.589486,11,8,1.9983760859200064,21.98213694512007
C02733,12.9421213,77.747222,5,7,3.543266146084489,17.716330730422445
C02734,12.9336342,77.6176324,2,8,3.9709200453766287,7.941840090753257
C02735,12.9991596,77.5698374,13,5,1.2139702991911008,15.78161388948431
C02736,12.956604,77.7440853,2,7,2.35805540478942,4.71611080957884
C02737,12.8901178,77.6409735,3,4,2.0705188052053902,6.211556415616171
C02738,12.9793318,77.6151279,4,1,1.4839505002608893,5.935802001043557
C02739,12.978234,77.6426096,10,1,1.517242856439426,15.17242856439426
C02740,12.9539464,77.4692125,6,3,3.5779897676332513,21.467938605799507
C02741,12.9720474,77.6798609,4,7,4.856324765086485,19.42529906034594
C02742,12.9509127,77.6230621,5,1,3.295938744856268,16.47969372428134
C02743,12.9278006,77.6066821,3,8,2.621676172093396,7.865028516280187
C02744,13.008864,77.5633509,5,5,1.1525104586376143,5.7625522931880715
C02745,13.0146151,77.6358098,1,1,3.8903246599631056,3.8903246599631056
C02746,12.9747401,77.6052003,3,1,2.6281741769397087,7.884522530819126
C02747,13.0237861,77.6373078,4,1,4.91786244473838,19.67144977895352
C02748,12.9784828,77.5729077,1,5,2.795802634834046,2.795802634834046
C02749,12.9582235,77.6415281,4,1,2.795077876199968,11.180311504799873
C02750,12.9602381,77.562114,3,5,4.364704752666017,13.09411425799805
C02751,13.0316687,77.6230459,11,1,5.73610820131098,63.09719021442078
C02752,12.9020188,77.6280837,10,4,3.5166094572258633,35.16609457225863
C02753,12.8819747,77.678787,2,4,2.5048507204120516,5.009701440824103
C02754,13.0467502,77.6283725,3,2,5.744235901916588,17.232707705749764
C02755,12.9606385,77.7151392,3,7,1.0476050175915528,3.142815052774658
C02756,13.0203763,77.5837192,2,5,3.5674186355305064,7.134837271061013
C02757,12.9780366,77.6323958,4,1,0.4580717135942047,1.8322868543768187
C02758,13.0383011,77.6652515,2,1,7.557142924887528,15.114285849775056
C02759,12.9168184,77.5866576,2,8,0.29645363535742764,0.5929072707148553
C02760,12.9757136,77.5400982,5,5,3.317466600800697,16.587333004003487
C02761,13.007491,77.5488788,5,5,1.3801707875386326,6.900853937693164
C02762,12.9874587,77.7461581,2,7,3.501762494178315,7.00352498835663
C02763,12.8162443,77.6916113,6,4,9.329783843104318,55.97870305862591
C02764,12.8751176,77.7662977,2,7,10.916428688385428,21.832857376770857
C02765,12.9441073,77.5265184,4,3,3.887489423437527,15.549957693750107
C02766,12.9962731,77.695027,6,7,4.710512782352897,28.26307669411738
C02767,12.9843805,77.5558016,3,5,1.704668128567442,5.1140043857023265
C02768,12.974667,77.6069478,5,1,2.4458508182799137,12.229254091399568
C02769,13.0709744,77.5898855,2,2,0.9560747516823137,1.9121495033646274
C02770,12.9685194,77.5382142,3,5,4.086964942992352,12.260894828977055
C02771,13.1026869,77.7440848,3,6,9.422222147749878,28.266666443249633
C02772,12.9506216,77.623825,2,1,3.313165337598134,6.626330675196268
C02773,13.0265031,77.6372019,3,1,5.2115183212637985,15.634554963791395
C02774,12.9987298,77.5692354,1,5,1.1513152200237515,1.1513152200237515
C02775,12.9469618,77.7223532,2,7,1.9533456183712312,3.9066912367424624
C02776,12.9107901,77.5822781,3,8,0.8819832130378804,2.645949639113641
C02777,12.9306675,77.5474147,3,8,4.247148296727483,12.741444890182448
C02778,12.9655669,77.5347825,3,5,4.565691080146523,13.69707324043957
C02779,12.9282447,77.5025918,3,3,1.101409279912528,3.3042278397375835
C02780,12.9218625,77.5849753,5,8,0.38075268057225925,1.9037634028612962
C02781,12.9724073,77.5368839,6,5,3.8205208416951715,22.92312505017103
C02782,12.9810583,77.5630873,2,5,2.0996943448173457,4.1993886896346915
C02783,12.9847344,77.5971261,1,1,3.472522749488233,3.472522749488233
C02784,13.0413848,77.5572903,2,5,4.636083898993891,9.272167797987782
C02785,12.9681537,77.628893,2,1,1.3286687796782195,2.657337559356439
C02786,13.0085601,77.6132761,3,1,3.565916966201973,10.69775089860592
C02787,12.9217823,77.585303,2,8,0.37857682592219866,0.7571536518443973
C02788,12.9541568,77.7210711,1,7,1.1904917831187765,1.1904917831187765
C02789,12.9781181,77.6384105,2,1,1.070434695688414,2.140869391376828
C02790,12.9093013,77.614205,4,8,3.3813042294007603,13.525216917603041
C02791,12.9724056,77.6520177,5,1,2.6654830737190447,13.327415368595224
